270,147,13,55,147,13,55,147,13,55,147,13,55,147,13,55,214,89,231,147,13,55,214,89,231,9
271,253,116,133,253,116,133,253,116,133,253,116,133,23,200,183,253,116,133,23,200,183,253,116,133,1
272,148,174,109,148,174,109,148,174,109,32,152,197,148,174,109,148,174,109,32,152,197,32,152,197,2
273,101,227,97,26,209,175,26,209,175,26,209,175,101,227,97,26,209,175,101,227,97,26,209,175,7
274,82,150,163,82,150,163,82,150,163,82,150,163,135,214,119,82,150,163,82,150,163,135,214,119,6
275,199,174,41,199,174,41,199,174,41,199,174,41,199,174,41,215,121,59,199,174,41,215,121,59,9
276,62,6,44,62,6,44,62,6,44,62,6,44,21,138,82,62,6,44,62,6,44,21,138,82,6
277,31,233,46,151,207,67,31,233,46,151,207,67,151,207,67,31,233,46,151,207,67,31,233,46,4
278,91,140,199,91,140,199,91,140,199,91,140,199,143,77,117,91,140,199,143,77,117,91,140,199,1
279,221,53,186,221,53,186,221,53,186,186,52,188,221,53,186,221,53,186,186,52,188,186,52,188,2
280,137,150,54,137,150,54,137,150,54,137,150,54,106,132,214,137,150,54,106,132,214,137,150,54,1
281,179,43,212,179,43,212,179,43,212,179,43,212,179,43,212,179,43,212,179,43,212,210,225,22,8
282,206,173,237,127,80,171,127,80,171,127,80,171,206,173,237,127,80,171,206,173,237,127,80,171,7
283,77,13,86,70,19,202,70,19,202,70,19,202,77,13,86,70,19,202,77,13,86,70,19,202,7
284,109,7,200,109,7,200,109,7,200,109,7,200,250,176,199,109,7,200,250,176,199,109,7,200,1
285,22,91,213,22,91,213,22,91,213,22,91,213,252,53,14,22,91,213,22,91,213,252,53,14,6
286,246,215,29,246,215,29,246,215,29,246,215,29,239,176,78,246,215,29,239,176,78,246,215,29,1
287,173,149,232,91,204,147,91,204,147,91,204,147,173,149,232,91,204,147,173,149,232,91,204,147,7
288,156,157,224,156,157,224,156,157,224,169,162,226,156,157,224,156,157,224,169,162,226,169,162,226,2
289,59,219,162,59,219,162,59,219,162,59,219,162,59,219,162,129,19,92,59,219,162,129,19,92,9
290,28,249,197,28,249,197,28,249,197,28,249,197,16,49,190,28,249,197,28,249,197,16,49,190,6
291,230,18,251,230,18,251,230,18,251,74,140,138,230,18,251,74,140,138,230,18,251,74,140,138,3
292,95,177,78,95,177,78,95,177,78,95,177,78,159,157,157,159,157,157,95,177,78,159,157,157,5
293,163,87,165,163,87,165,163,87,165,163,87,165,163,87,165,163,87,165,163,87,165,11,48,133,8
294,36,2,206,36,2,206,36,2,206,229,96,35,36,2,206,229,96,35,36,2,206,229,96,35,3
295,162,252,99,162,252,99,162,252,99,162,252,99,67,117,29,162,252,99,67,117,29,162,252,99,1
296,81,27,206,81,27,206,81,27,206,81,27,206,81,27,206,81,27,206,81,27,206,97,73,191,8
297,85,215,242,85,215,242,85,215,242,85,215,242,19,39,174,19,39,174,85,215,242,19,39,174,5
298,82,6,187,82,6,187,82,6,187,82,6,187,82,6,187,82,6,187,82,6,187,205,255,204,8
299,78,173,129,78,173,129,78,173,129,78,173,129,174,111,37,174,111,37,78,173,129,174,111,37,5
300,51,172,25,44,218,148,44,218,148,44,218,148,51,172,25,44,218,148,51,172,25,44,218,148,7
301,216,29,39,216,29,39,216,29,39,142,208,10,216,29,39,216,29,39,142,208,10,142,208,10,2
302,231,168,37,231,168,37,231,168,37,231,168,37,231,168,37,64,5,115,231,168,37,64,5,115,9
303,221,244,5,241,235,156,221,244,5,241,235,156,241,235,156,221,244,5,241,235,156,221,244,5,4
304,194,160,0,194,160,0,194,160,0,194,160,0,194,160,0,198,25,115,194,160,0,198,25,115,9
305,188,167,227,188,167,227,188,167,227,188,167,227,125,87,245,188,167,227,125,87,245,188,167,227,1
306,91,165,108,91,165,108,91,165,108,141,33,181,91,165,108,141,33,181,91,165,108,141,33,181,3
307,158,193,70,158,193,70,158,193,70,158,193,70,23,81,254,23,81,254,158,193,70,23,81,254,5
308,195,101,16,195,101,16,195,101,16,195,101,16,65,179,188,65,179,188,195,101,16,65,179,188,5
309,105,103,39,105,103,39,105,103,39,105,103,39,123,39,236,123,39,236,105,103,39,123,39,236,5
310,146,69,155,146,69,155,146,69,155,146,69,155,141,206,102,146,69,155,146,69,155,141,206,102,6
311,35,181,11,111,173,141,35,181,11,111,173,141,111,173,141,35,181,11,111,173,141,35,181,11,4
312,178,14,201,178,14,201,178,14,201,178,14,201,99,67,67,178,14,201,178,14,201,99,67,67,6
313,42,137,120,42,137,120,42,137,120,42,137,120,72,20,37,42,137,120,42,137,120,72,20,37,6
314,90,51,176,96,7,198,96,7,198,96,7,198,90,51,176,96,7,198,90,51,176,96,7,198,7
315,47,100,233,47,100,233,47,100,233,47,100,233,136,115,73,47,100,233,136,115,73,47,100,233,1
316,172,22,16,172,22,16,172,22,16,238,60,19,172,22,16,172,22,16,238,60,19,238,60,19,2
317,39,62,140,39,62,140,39,62,140,39,62,140,39,62,140,161,157,164,39,62,140,161,157,164,9
318,195,92,236,195,92,236,195,92,236,195,92,236,230,141,133,195,92,236,230,141,133,195,92,236,1
319,164,86,167,164,86,167,164,86,167,164,86,167,164,86,167,40,184,198,164,86,167,40,184,198,9
320,128,153,51,128,153,51,128,153,51,128,153,51,128,153,51,128,153,51,128,153,51,108,57,168,8
321,156,101,185,156,101,185,156,101,185,156,101,185,156,101,185,156,101,185,156,101,185,24,59,54,8
322,41,109,204,41,109,204,41,109,204,41,109,204,183,193,216,183,193,216,41,109,204,183,193,216,5
323,215,135,170,215,135,170,215,135,170,215,135,170,254,48,217,215,135,170,215,135,170,254,48,217,6
324,157,103,50,157,103,50,157,103,50,157,103,50,97,193,129,97,193,129,157,103,50,97,193,129,5
325,106,182,222,150,29,64,106,182,222,106,182,222,106,182,222,106,182,222,106,182,222,150,29,64,0
326,136,116,202,136,116,202,136,116,202,40,20,191,136,116,202,136,116,202,40,20,191,40,20,191,2
327,233,84,45,233,84,45,233,84,45,233,84,45,179,200,65,233,84,45,233,84,45,179,200,65,6
328,68,200,137,240,137,105,68,200,137,240,137,105,240,137,105,68,200,137,240,137,105,68,200,137,4
329,103,48,99,226,152,160,103,48,99,226,152,160,226,152,160,103,48,99,226,152,160,103,48,99,4
330,24,201,141,128,1,4,24,201,141,24,201,141,24,201,141,24,201,141,24,201,141,128,1,4,0
331,216,249,203,216,249,203,216,249,203,42,231,146,216,249,203,42,231,146,216,249,203,42,231,146,3
332,204,65,127,204,65,127,204,65,127,112,25,32,204,65,127,204,65,127,112,25,32,112,25,32,2
333,164,214,53,164,214,53,164,214,53,164,214,53,164,214,53,107,54,194,164,214,53,107,54,194,9
334,91,200,78,91,200,78,91,200,78,91,200,78,186,164,214,91,200,78,186,164,214,91,200,78,1
335,79,191,217,79,191,217,79,191,217,79,191,217,79,191,217,79,191,217,79,191,217,9,49,191,8
336,141,85,55,141,85,55,141,85,55,141,85,55,96,115,134,96,115,134,141,85,55,96,115,134,5
337,229,236,105,229,236,105,229,236,105,229,236,105,94,144,204,229,236,105,229,236,105,94,144,204,6
338,0,144,113,190,72,84,0,144,113,0,144,113,0,144,113,0,144,113,0,144,113,190,72,84,0
339,116,41,15,116,41,15,116,41,15,116,41,15,116,41,15,116,41,15,116,41,15,96,22,81,8
340,254,214,63,103,175,104,103,175,104,103,175,104,254,214,63,103,175,104,254,214,63,103,175,104,7
341,200,156,161,46,70,40,46,70,40,46,70,40,200,156,161,46,70,40,200,156,161,46,70,40,7
342,74,199,14,74,199,14,74,199,14,233,116,231,74,199,14,74,199,14,233,116,231,233,116,231,2
343,27,21,3,73,231,174,27,21,3,27,21,3,27,21,3,27,21,3,27,21,3,73,231,174,0
344,126,216,173,126,216,173,126,216,173,197,106,38,126,216,173,126,216,173,197,106,38,197,106,38,2
345,193,232,16,119,95,177,119,95,177,119,95,177,193,232,16,119,95,177,193,232,16,119,95,177,7
346,5,132,66,5,132,66,5,132,66,5,132,66,26,57,26,5,132,66,5,132,66,26,57,26,6
347,195,64,171,70,191,78,195,64,171,195,64,171,195,64,171,195,64,171,195,64,171,70,191,78,0
348,160,198,221,132,76,176,132,76,176,132,76,176,160,198,221,132,76,176,160,198,221,132,76,176,7
349,62,28,29,62,28,29,62,28,29,62,28,29,68,68,239,62,28,29,68,68,239,62,28,29,1
350,228,150,83,228,150,83,228,150,83,228,150,83,228,150,83,228,150,83,228,150,83,215,172,179,8
351,38,23,173,38,23,173,38,23,173,38,23,173,159,23,38,38,23,173,38,23,173,159,23,38,6
352,7,227,184,241,33,58,241,33,58,241,33,58,7,227,184,241,33,58,7,227,184,241,33,58,7
353,36,103,41,213,133,29,213,133,29,213,133,29,36,103,41,213,133,29,36,103,41,213,133,29,7
354,135,12,173,135,12,173,135,12,173,135,12,173,228,66,173,135,12,173,135,12,173,228,66,173,6
355,41,37,16,80,230,133,41,37,16,41,37,16,41,37,16,41,37,16,41,37,16,80,230,133,0
356,244,204,156,227,132,118,244,204,156,227,132,118,227,132,118,244,204,156,227,132,118,244,204,156,4
357,64,11,136,78,177,161,64,11,136,64,11,136,64,11,136,64,11,136,64,11,136,78,177,161,0
358,79,4,83,79,4,83,79,4,83,79,4,83,215,181,175,215,181,175,79,4,83,215,181,175,5
359,12,75,190,195,89,117,195,89,117,195,89,117,12,75,190,195,89,117,12,75,190,195,89,117,7
360,85,216,21,85,216,21,85,216,21,85,216,21,115,84,22,85,216,21,85,216,21,115,84,22,6
361,203,239,51,5,114,214,5,114,214,5,114,214,203,239,51,5,114,214,203,239,51,5,114,214,7
362,251,207,119,251,207,119,251,207,119,251,207,119,37,78,29,251,207,119,251,207,119,37,78,29,6
363,151,236,117,151,236,117,151,236,117,151,236,117,151,236,117,222,1,93,151,236,117,222,1,93,9
364,247,96,61,247,96,61,247,96,61,247,96,61,62,5,251,247,96,61,62,5,251,247,96,61,1
365,217,89,61,217,89,61,217,89,61,217,89,61,13,34,147,217,89,61,13,34,147,217,89,61,1
366,208,106,114,208,106,114,208,106,114,208,106,114,254,81,187,208,106,114,208,106,114,254,81,187,6
367,9,84,166,9,84,166,9,84,166,188,95,249,9,84,166,9,84,166,188,95,249,188,95,249,2
368,118,224,187,118,224,187,118,224,187,81,241,158,118,224,187,81,241,158,118,224,187,81,241,158,3
369,121,228,175,121,228,175,121,228,175,121,228,175,102,232,102,121,228,175,121,228,175,102,232,102,6
370,119,122,11,119,122,11,119,122,11,119,122,11,129,120,36,129,120,36,119,122,11,129,120,36,5
371,171,23,210,171,23,210,171,23,210,171,23,210,171,23,210,192,179,91,171,23,210,192,179,91,9
372,221,218,140,221,218,140,221,218,140,96,150,84,221,218,140,221,218,140,96,150,84,96,150,84,2
373,146,125,204,146,125,204,146,125,204,213,162,206,146,125,204,213,162,206,146,125,204,213,162,206,3
374,240,194,246,4,7,217,240,194,246,240,194,246,240,194,246,240,194,246,240,194,246,4,7,217,0
375,156,69,218,45,133,222,156,69,218,156,69,218,156,69,218,156,69,218,156,69,218,45,133,222,0
376,140,163,84,140,163,84,140,163,84,140,163,84,225,202,131,225,202,131,140,163,84,225,202,131,5
377,159,46,236,159,46,236,159,46,236,159,46,236,182,212,127,159,46,236,182,212,127,159,46,236,1
378,152,15,234,122,100,140,122,100,140,122,100,140,152,15,234,122,100,140,152,15,234,122,100,140,7
379,43,70,1,43,70,1,43,70,1,43,70,1,43,70,1,43,70,1,43,70,1,145,66,200,8
380,100,87,237,100,87,237,100,87,237,100,87,237,100,87,237,106,41,64,100,87,237,106,41,64,9
381,104,17,28,104,17,28,104,17,28,104,17,28,135,54,7,104,17,28,135,54,7,104,17,28,1
382,38,244,191,38,244,191,38,244,191,234,41,52,38,244,191,38,244,191,234,41,52,234,41,52,2
383,140,4,219,140,4,219,140,4,219,140,4,219,101,82,253,140,4,219,140,4,219,101,82,253,6
384,76,201,116,76,201,116,76,201,116,16,208,17,76,201,116,76,201,116,16,208,17,16,208,17,2
385,137,230,170,137,230,170,137,230,170,137,230,170,63,195,170,137,230,170,137,230,170,63,195,170,6
386,226,218,165,226,218,165,226,218,165,226,218,165,226,218,165,224,211,114,226,218,165,224,211,114,9
387,49,165,28,49,165,28,49,165,28,49,165,28,49,165,28,197,202,54,49,165,28,197,202,54,9
388,218,234,69,218,234,69,218,234,69,218,234,69,218,234,69,218,234,69,218,234,69,69,190,184,8
389,229,139,15,229,139,15,229,139,15,15,58,119,229,139,15,229,139,15,15,58,119,15,58,119,2
390,248,137,213,217,160,55,217,160,55,217,160,55,248,137,213,217,160,55,248,137,213,217,160,55,7
391,22,102,150,22,102,150,22,102,150,22,102,150,22,102,150,22,102,150,22,102,150,35,55,198,8
392,202,197,95,111,252,229,202,197,95,111,252,229,111,252,229,202,197,95,111,252,229,202,197,95,4
393,115,96,2,152,240,163,152,240,163,152,240,163,115,96,2,152,240,163,115,96,2,152,240,163,7
394,125,113,101,39,222,124,125,113,101,39,222,124,39,222,124,125,113,101,39,222,124,125,113,101,4
395,45,149,184,45,149,184,45,149,184,45,149,184,45,149,184,1,104,71,45,149,184,1,104,71,9
396,79,130,206,79,130,206,79,130,206,79,130,206,196,124,203,79,130,206,79,130,206,196,124,203,6
397,175,120,226,175,120,226,175,120,226,46,236,210,175,120,226,175,120,226,46,236,210,46,236,210,2
398,204,80,190,204,80,190,204,80,190,101,49,8,204,80,190,204,80,190,101,49,8,101,49,8,2
399,155,62,142,155,62,142,155,62,142,155,62,142,155,62,142,237,40,13,155,62,142,237,40,13,9
400,120,92,95,120,92,95,120,92,95,120,92,95,98,65,248,120,92,95,98,65,248,120,92,95,1
401,154,55,172,154,55,172,154,55,172,154,55,172,242,147,112,154,55,172,154,55,172,242,147,112,6
402,60,74,6,60,74,6,60,74,6,155,161,194,60,74,6,60,74,6,155,161,194,155,161,194,2
403,44,172,102,44,172,102,44,172,102,44,172,102,239,121,103,44,172,102,239,121,103,44,172,102,1
404,134,137,170,134,137,170,134,137,170,134,137,170,134,137,170,210,191,237,134,137,170,210,191,237,9
405,53,148,213,141,63,66,53,148,213,53,148,213,53,148,213,53,148,213,53,148,213,141,63,66,0
406,17,141,3,17,141,3,17,141,3,17,141,3,230,70,241,230,70,241,17,141,3,230,70,241,5
407,88,248,154,88,248,154,88,248,154,88,248,154,88,248,154,88,248,154,88,248,154,211,101,148,8
408,153,200,163,153,200,163,153,200,163,153,200,163,153,200,163,224,243,1,153,200,163,224,243,1,9
409,20,98,4,171,118,245,20,98,4,20,98,4,20,98,4,20,98,4,20,98,4,171,118,245,0
410,44,133,172,44,133,172,44,133,172,32,48,119,44,133,172,32,48,119,44,133,172,32,48,119,3
411,214,232,161,214,232,161,214,232,161,244,48,196,214,232,161,244,48,196,214,232,161,244,48,196,3
412,233,186,127,233,186,127,233,186,127,233,186,127,35,246,184,35,246,184,233,186,127,35,246,184,5
413,193,239,165,254,188,15,193,239,165,254,188,15,254,188,15,193,239,165,254,188,15,193,239,165,4
414,9,237,135,9,237,135,9,237,135,9,237,135,31,183,174,9,237,135,9,237,135,31,183,174,6
415,77,97,121,77,97,121,77,97,121,77,97,121,57,82,58,77,97,121,57,82,58,77,97,121,1
416,224,222,126,224,222,126,224,222,126,224,222,126,224,222,126,135,1,244,224,222,126,135,1,244,9
417,117,26,43,117,26,43,117,26,43,48,101,86,117,26,43,117,26,43,48,101,86,48,101,86,2
418,28,27,72,220,28,146,28,27,72,220,28,146,220,28,146,28,27,72,220,28,146,28,27,72,4
419,192,17,87,9,1,167,9,1,167,9,1,167,192,17,87,9,1,167,192,17,87,9,1,167,7
420,239,119,238,248,73,137,239,119,238,248,73,137,248,73,137,239,119,238,248,73,137,239,119,238,4
421,115,240,148,115,240,148,115,240,148,53,170,56,115,240,148,115,240,148,53,170,56,53,170,56,2
422,186,34,228,117,26,102,186,34,228,117,26,102,117,26,102,186,34,228,117,26,102,186,34,228,4
423,199,214,104,199,214,104,199,214,104,199,214,104,199,214,104,199,214,104,199,214,104,62,57,103,8
424,237,205,89,237,205,89,237,205,89,237,205,89,237,205,89,237,205,89,237,205,89,73,53,166,8
425,58,226,131,187,158,143,187,158,143,187,158,143,58,226,131,187,158,143,58,226,131,187,158,143,7
426,201,171,28,201,171,28,201,171,28,201,171,28,185,225,0,201,171,28,185,225,0,201,171,28,1
427,141,121,68,215,105,193,141,121,68,141,121,68,141,121,68,141,121,68,141,121,68,215,105,193,0
428,241,97,34,241,97,34,241,97,34,241,97,34,241,97,34,12,221,26,241,97,34,12,221,26,9
429,52,74,74,52,74,74,52,74,74,130,30,223,52,74,74,130,30,223,52,74,74,130,30,223,3
430,228,50,252,228,50,252,228,50,252,228,50,252,228,50,252,228,50,252,228,50,252,23,247,155,8
431,131,12,112,131,12,112,131,12,112,131,12,112,131,12,112,105,161,195,131,12,112,105,161,195,9
432,94,175,25,94,175,25,94,175,25,94,175,25,94,175,25,94,175,25,94,175,25,217,167,129,8
433,69,47,9,69,47,9,69,47,9,69,47,9,47,49,40,47,49,40,69,47,9,47,49,40,5
434,183,77,180,233,180,34,183,77,180,233,180,34,233,180,34,183,77,180,233,180,34,183,77,180,4
435,37,208,46,37,208,46,37,208,46,37,208,46,212,104,107,37,208,46,212,104,107,37,208,46,1
436,4,16,170,144,60,228,4,16,170,144,60,228,144,60,228,4,16,170,144,60,228,4,16,170,4
437,46,226,41,46,226,41,46,226,41,158,108,173,46,226,41,46,226,41,158,108,173,158,108,173,2
438,182,245,49,223,154,216,223,154,216,223,154,216,182,245,49,223,154,216,182,245,49,223,154,216,7
439,155,193,226,155,193,226,155,193,226,74,90,166,155,193,226,155,193,226,74,90,166,74,90,166,2
440,233,94,10,233,94,10,233,94,10,233,94,10,233,94,10,233,94,10,233,94,10,3,59,65,8
441,182,178,45,120,205,28,182,178,45,120,205,28,120,205,28,182,178,45,120,205,28,182,178,45,4
442,210,134,26,210,134,26,210,134,26,58,195,101,210,134,26,210,134,26,58,195,101,58,195,101,2
443,153,198,24,153,198,24,153,198,24,153,198,24,153,198,24,67,76,47,153,198,24,67,76,47,9
444,153,111,44,153,111,44,153,111,44,153,111,44,50,48,237,153,111,44,50,48,237,153,111,44,1
445,219,81,69,219,81,69,219,81,69,214,82,40,219,81,69,214,82,40,219,81,69,214,82,40,3
446,133,97,158,133,97,158,133,97,158,133,97,158,154,137,186,133,97,158,154,137,186,133,97,158,1
447,90,47,82,90,47,82,90,47,82,90,47,82,90,47,82,90,47,82,90,47,82,104,254,159,8
448,146,147,153,146,147,153,146,147,153,146,147,153,14,248,146,146,147,153,146,147,153,14,248,146,6
449,49,213,190,49,213,190,49,213,190,60,68,36,49,213,190,49,213,190,60,68,36,60,68,36,2
450,96,48,95,84,5,175,96,48,95,84,5,175,84,5,175,96,48,95,84,5,175,96,48,95,4
451,159,244,169,212,202,112,159,244,169,159,244,169,159,244,169,159,244,169,159,244,169,212,202,112,0
452,143,51,156,143,51,156,143,51,156,143,51,156,73,175,111,143,51,156,143,51,156,73,175,111,6
453,22,65,53,30,250,138,22,65,53,22,65,53,22,65,53,22,65,53,22,65,53,30,250,138,0
454,147,52,142,147,52,142,147,52,142,147,52,142,147,52,142,147,52,142,147,52,142,199,74,140,8
455,61,166,160,61,166,160,61,166,160,61,166,160,136,6,210,136,6,210,61,166,160,136,6,210,5
456,122,57,108,122,57,108,122,57,108,122,57,108,92,183,86,122,57,108,122,57,108,92,183,86,6
457,87,72,121,87,72,121,87,72,121,87,72,121,228,203,136,228,203,136,87,72,121,228,203,136,5
458,149,232,74,149,232,74,149,232,74,149,232,74,208,128,42,208,128,42,149,232,74,208,128,42,5
459,149,4,75,149,4,75,149,4,75,149,4,75,12,203,181,149,4,75,12,203,181,149,4,75,1
460,187,157,193,187,157,193,187,157,193,187,157,193,187,157,193,187,157,193,187,157,193,199,10,230,8
461,65,9,144,156,251,116,156,251,116,156,251,116,65,9,144,156,251,116,65,9,144,156,251,116,7
462,255,11,60,110,216,99,255,11,60,110,216,99,110,216,99,255,11,60,110,216,99,255,11,60,4
463,164,64,151,164,64,151,164,64,151,164,64,151,58,36,147,164,64,151,164,64,151,58,36,147,6
464,110,116,250,60,17,72,110,116,250,110,116,250,110,116,250,110,116,250,110,116,250,60,17,72,0
465,218,40,157,218,40,157,218,40,157,218,40,157,218,40,157,218,40,157,218,40,157,39,63,20,8
466,238,95,123,100,68,88,238,95,123,238,95,123,238,95,123,238,95,123,238,95,123,100,68,88,0
467,236,49,167,236,49,167,236,49,167,38,75,97,236,49,167,236,49,167,38,75,97,38,75,97,2
468,171,212,111,162,170,91,171,212,111,162,170,91,162,170,91,171,212,111,162,170,91,171,212,111,4
469,171,18,78,122,242,189,171,18,78,171,18,78,171,18,78,171,18,78,171,18,78,122,242,189,0
470,143,72,222,143,72,222,143,72,222,95,58,145,143,72,222,143,72,222,95,58,145,95,58,145,2
471,55,147,7,185,222,95,55,147,7,55,147,7,55,147,7,55,147,7,55,147,7,185,222,95,0
472,223,45,165,223,45,165,223,45,165,223,45,165,225,64,149,223,45,165,225,64,149,223,45,165,1
473,102,16,183,102,16,183,102,16,183,232,140,109,102,16,183,102,16,183,232,140,109,232,140,109,2
474,237,254,68,237,254,68,237,254,68,249,156,237,237,254,68,249,156,237,237,254,68,249,156,237,3
475,246,132,31,246,132,31,246,132,31,39,65,100,246,132,31,246,132,31,39,65,100,39,65,100,2
476,127,219,152,127,219,152,127,219,152,127,219,152,192,25,106,127,219,152,127,219,152,192,25,106,6
477,249,41,203,249,41,203,249,41,203,54,160,67,249,41,203,249,41,203,54,160,67,54,160,67,2
478,61,91,42,61,91,42,61,91,42,61,91,42,61,91,42,134,72,104,61,91,42,134,72,104,9
479,231,197,180,231,197,180,231,197,180,231,197,180,108,244,193,231,197,180,108,244,193,231,197,180,1
480,48,51,197,48,51,197,48,51,197,48,51,197,48,51,197,222,46,178,48,51,197,222,46,178,9
481,19,139,246,19,139,246,19,139,246,19,139,246,36,24,89,19,139,246,19,139,246,36,24,89,6
482,45,22,48,94,237,178,45,22,48,94,237,178,94,237,178,45,22,48,94,237,178,45,22,48,4
483,62,245,231,62,245,231,62,245,231,62,245,231,179,101,213,179,101,213,62,245,231,179,101,213,5
484,102,156,204,102,156,204,102,156,204,102,156,204,102,156,204,187,40,242,102,156,204,187,40,242,9
485,47,126,86,47,126,86,47,126,86,47,126,86,47,126,86,161,32,148,47,126,86,161,32,148,9
486,73,198,133,169,167,147,169,167,147,169,167,147,73,198,133,169,167,147,73,198,133,169,167,147,7
487,65,160,132,65,160,132,65,160,132,65,160,132,228,54,250,228,54,250,65,160,132,228,54,250,5
488,153,151,245,113,177,60,153,151,245,113,177,60,113,177,60,153,151,245,113,177,60,153,151,245,4
489,2,55,21,2,55,21,2,55,21,2,55,21,41,23,34,2,55,21,41,23,34,2,55,21,1
490,157,39,116,157,39,116,157,39,116,157,39,116,157,39,116,157,39,116,157,39,116,135,49,194,8
491,220,174,9,250,34,140,220,174,9,220,174,9,220,174,9,220,174,9,220,174,9,250,34,140,0
492,142,186,75,139,134,104,142,186,75,142,186,75,142,186,75,142,186,75,142,186,75,139,134,104,0
493,49,113,74,33,160,191,33,160,191,33,160,191,49,113,74,33,160,191,49,113,74,33,160,191,7
494,170,4,207,170,4,207,170,4,207,170,4,207,170,4,207,170,4,207,170,4,207,98,140,98,8
495,246,4,57,246,4,57,246,4,57,246,4,57,235,172,74,235,172,74,246,4,57,235,172,74,5
496,27,101,249,27,101,249,27,101,249,27,101,249,151,220,198,27,101,249,27,101,249,151,220,198,6
497,119,115,83,222,225,87,119,115,83,222,225,87,222,225,87,119,115,83,222,225,87,119,115,83,4
498,225,143,247,225,143,247,225,143,247,225,143,247,9,191,138,225,143,247,225,143,247,9,191,138,6
499,221,174,249,221,174,249,221,174,249,221,174,249,221,174,249,221,174,249,221,174,249,103,197,64,8
500,196,67,251,11,88,172,196,67,251,11,88,172,11,88,172,196,67,251,11,88,172,196,67,251,4
501,108,116,243,149,100,142,108,116,243,149,100,142,149,100,142,108,116,243,149,100,142,108,116,243,4
502,162,64,187,125,195,188,162,64,187,162,64,187,162,64,187,162,64,187,162,64,187,125,195,188,0
503,131,33,212,131,33,212,131,33,212,52,96,161,131,33,212,52,96,161,131,33,212,52,96,161,3
504,26,94,233,26,94,233,26,94,233,26,94,233,255,43,44,26,94,233,255,43,44,26,94,233,1
505,98,223,245,98,223,245,98,223,245,98,223,245,245,58,66,98,223,245,98,223,245,245,58,66,6
506,28,173,248,28,173,248,28,173,248,28,173,248,111,238,117,28,173,248,28,173,248,111,238,117,6
507,118,154,80,34,237,244,118,154,80,34,237,244,34,237,244,118,154,80,34,237,244,118,154,80,4
508,88,14,96,88,14,96,88,14,96,177,189,101,88,14,96,88,14,96,177,189,101,177,189,101,2
509,167,202,207,167,202,207,167,202,207,167,202,207,38,143,84,38,143,84,167,202,207,38,143,84,5
510,30,124,106,30,124,106,30,124,106,133,201,79,30,124,106,30,124,106,133,201,79,133,201,79,2
511,118,183,245,172,128,29,118,183,245,118,183,245,118,183,245,118,183,245,118,183,245,172,128,29,0
512,128,122,149,128,122,149,128,122,149,128,122,149,128,122,149,128,122,149,128,122,149,195,157,246,8
513,214,91,80,214,91,80,214,91,80,214,91,80,214,91,80,207,63,226,214,91,80,207,63,226,9
514,16,99,142,16,99,142,16,99,142,16,99,142,235,238,210,16,99,142,235,238,210,16,99,142,1
515,141,123,36,141,123,36,141,123,36,141,123,36,174,72,133,174,72,133,141,123,36,174,72,133,5
516,134,124,167,134,124,167,134,124,167,134,124,167,10,48,237,134,124,167,10,48,237,134,124,167,1
517,160,190,217,162,244,62,162,244,62,162,244,62,160,190,217,162,244,62,160,190,217,162,244,62,7
518,54,192,182,104,62,135,54,192,182,104,62,135,104,62,135,54,192,182,104,62,135,54,192,182,4
519,187,40,194,187,40,194,187,40,194,187,40,194,187,40,194,187,40,194,187,40,194,174,164,81,8
520,124,214,13,124,214,13,124,214,13,124,214,13,189,141,110,124,214,13,189,141,110,124,214,13,1
521,138,234,36,138,234,36,138,234,36,138,234,36,131,110,204,131,110,204,138,234,36,131,110,204,5
522,81,2,233,81,2,233,81,2,233,81,2,233,168,198,206,81,2,233,81,2,233,168,198,206,6
523,152,73,190,152,73,190,152,73,190,152,73,190,177,113,107,152,73,190,177,113,107,152,73,190,1
524,0,185,102,0,185,102,0,185,102,0,185,102,0,185,102,0,185,102,0,185,102,85,238,119,8
525,80,37,33,80,37,33,80,37,33,80,37,33,80,37,33,167,147,144,80,37,33,167,147,144,9
526,7,217,72,8,33,173,8,33,173,8,33,173,7,217,72,8,33,173,7,217,72,8,33,173,7
527,243,100,195,243,100,195,243,100,195,243,100,195,111,61,226,243,100,195,243,100,195,111,61,226,6
528,122,148,100,122,148,100,122,148,100,122,148,100,73,138,132,73,138,132,122,148,100,73,138,132,5
529,204,52,125,205,62,202,205,62,202,205,62,202,204,52,125,205,62,202,204,52,125,205,62,202,7
530,129,5,198,92,216,110,129,5,198,92,216,110,92,216,110,129,5,198,92,216,110,129,5,198,4
531,69,141,15,69,141,15,69,141,15,69,141,15,182,176,253,69,141,15,69,141,15,182,176,253,6
532,130,5,212,130,5,212,130,5,212,130,5,212,130,5,212,130,5,212,130,5,212,113,73,51,8
533,48,118,32,48,118,32,48,118,32,48,118,32,72,249,154,72,249,154,48,118,32,72,249,154,5
534,239,4,178,239,4,178,239,4,178,239,4,178,0,227,127,239,4,178,239,4,178,0,227,127,6
535,254,46,117,254,46,117,254,46,117,254,46,117,187,165,17,187,165,17,254,46,117,187,165,17,5
536,102,53,150,102,53,150,102,53,150,102,53,150,102,53,150,206,5,3,102,53,150,206,5,3,9
537,66,120,24,66,120,24,66,120,24,17,95,66,66,120,24,66,120,24,17,95,66,17,95,66,2
538,97,23,187,97,23,187,97,23,187,97,23,187,229,245,215,229,245,215,97,23,187,229,245,215,5
